onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.7950986	1	1	NoDelay	Pred	6	2	11	0.7950986	stim_3_B.png	stim_6_B.png
10.5	2.3993619	2	1	NoDelay	Pred	6	1	11	0.3993619	stim_3_B.png	stim_6_B.png
15	2.3709895	3	1	NoDelay	Pred	5	2	10	0.3709895	stim_11_B.png	stim_12_B.png
19.5	2.4474113	4	1	NoDelay	Pred	6	1	11	0.4474113	stim_3_B.png	stim_6_B.png
24	2.3801843	5	1	NoDelay	Pred	5	2	10	0.3801843	stim_11_B.png	stim_12_B.png
46.5	2.5521665	6	2	NoDelay	NonPred	7	2	14	0.5521665	stim_9_B.png	stim_10_B.png
51	2.4115664	7	2	NoDelay	NonPred	7	1	14	0.4115664	stim_9_B.png	stim_10_B.png
55.5	2.4475932	8	2	NoDelay	NonPred	7	2	13	0.4475932	stim_9_B.png	stim_5_B.png
60	2.3959103	9	2	NoDelay	NonPred	8	1	15	0.3959103	stim_4_B.png	stim_7_B.png
64.5	2.5124563	10	2	NoDelay	NonPred	8	2	15	0.5124563	stim_4_B.png	stim_7_B.png
87	2.9097911	11	3	NoDelay	Pred	5	2	10	0.9097911	stim_11_B.png	stim_12_B.png
91.5	2.6242327	12	3	NoDelay	Pred	5	1	9	0.6242327	stim_11_B.png	stim_8_B.png
96	2.813295	13	3	NoDelay	Pred	5	2	10	0.813295	stim_11_B.png	stim_12_B.png
100.5	3.016412	14	3	NoDelay	Pred	6	1	11	1.016412	stim_3_B.png	stim_6_B.png
105	2.6612496	15	3	NoDelay	Pred	6	2	12	0.6612496	stim_3_B.png	stim_2_B.png
127.5	2.4182426	16	4	NoDelay	NonPred	7	1	14	0.4182426	stim_9_B.png	stim_10_B.png
132	2.4044746	17	4	NoDelay	NonPred	8	2	15	0.4044746	stim_4_B.png	stim_7_B.png
136.5	2.5863511	18	4	NoDelay	NonPred	7	1	13	0.5863511	stim_9_B.png	stim_5_B.png
141	2.1568468	19	4	NoDelay	NonPred	8	2	16	0.1568468	stim_4_B.png	stim_1_B.png
145.5	2.000814583	20	4	NoDelay	NonPred	7	1	13	0.000814583	stim_9_B.png	stim_5_B.png
168	2.5256784	21	5	NoDelay	Pred	6	2	12	0.5256784	stim_3_B.png	stim_2_B.png
172.5	2.6976495	22	5	NoDelay	Pred	6	1	11	0.6976495	stim_3_B.png	stim_6_B.png
177	3.068782	23	5	NoDelay	Pred	5	2	10	1.068782	stim_11_B.png	stim_12_B.png
181.5	2.8341453	24	5	NoDelay	Pred	5	1	9	0.8341453	stim_11_B.png	stim_8_B.png
186	2.5743588	25	5	NoDelay	Pred	6	2	12	0.5743588	stim_3_B.png	stim_2_B.png
208.5	2.5949774	26	6	NoDelay	NonPred	8	2	15	0.5949774	stim_4_B.png	stim_7_B.png
213	2.9666813	27	6	NoDelay	NonPred	8	1	15	0.9666813	stim_4_B.png	stim_7_B.png
217.5	2.5946906	28	6	NoDelay	NonPred	8	2	16	0.5946906	stim_4_B.png	stim_1_B.png
222	2.5	29	6	NoDelay	NonPred	8	0	0	n/a	stim_4_B.png	n/a
226.5	2.5	30	6	NoDelay	NonPred	7	0	0	n/a	stim_9_B.png	n/a
249	2.3351844	31	7	NoDelay	Pred	6	1	11	0.3351844	stim_3_B.png	stim_6_B.png
253.5	2.5871802	32	7	NoDelay	Pred	6	2	12	0.5871802	stim_3_B.png	stim_2_B.png
258	2.4788069	33	7	NoDelay	Pred	5	1	9	0.4788069	stim_11_B.png	stim_8_B.png
262.5	2.539391	34	7	NoDelay	Pred	5	2	10	0.539391	stim_11_B.png	stim_12_B.png
267	2.5	35	7	NoDelay	Pred	5	0	0	n/a	stim_11_B.png	n/a
289.5	2.3963101	36	8	NoDelay	NonPred	8	2	15	0.3963101	stim_4_B.png	stim_7_B.png
294	2.3596868	37	8	NoDelay	NonPred	8	1	16	0.3596868	stim_4_B.png	stim_1_B.png
298.5	2.5	38	8	NoDelay	NonPred	7	0	0	n/a	stim_9_B.png	n/a
303	2.1682682	39	8	NoDelay	NonPred	7	2	14	0.1682682	stim_9_B.png	stim_10_B.png
307.5	2.4355862	40	8	NoDelay	NonPred	7	1	13	0.4355862	stim_9_B.png	stim_5_B.png
